Dstar_OWNPV_X Dstar_OWNPV_Y Dstar_OWNPV_Z Dstar_ENDVERTEX_X Dstar_ENDVERTEX_Y Dstar_ENDVERTEX_Z D_ENDVERTEX_X D_ENDVERTEX_Y D_ENDVERTEX_Z K_PX K_PY K_PZ Pd_PX Pd_PY Pd_PZ Ps_PX Ps_PY Ps_PZ
0.5036 -0.075 -86.3165 1.64956136795 -1.15035530671 -68.1344888126 1.3864 -0.9123 -72.3413 2751.91 -1912.5 30619.91 502.45 -1028.93 21408.7 172.454738557 -195.072742621 3164.10509121
0.4693 -0.0389 88.65 -0.206794396494 -0.253523248309 79.2689331811 0.7522 0.2466 108.8208 -59.82 666.46 22411.17 1647.66 161.02 26415.03 132.404159229 103.322524894 4610.32196477
0.5009 -0.0159 26.382 5.35575618357 -4.01332845902 -103.215580174 -0.4224 0.6839 54.9483 -429.82 431.21 5226.63 -1138.61 847.06 37756.08 -145.998038181 122.305675684 4687.35223585
0.5009 -0.0159 26.382 0.258624460329 0.130225559787 36.114777119 -0.4224 0.6839 54.9483 -429.82 431.21 5226.63 -1138.61 847.06 37756.08 -127.332602913 51.4187857977 2859.10410386
0.4653 -0.0509 58.2216 3.04261089602 4.85601994454 171.312636538 0.7495 0.2851 67.0834 438.31 990.48 8679.15 386.77 652.35 28922.29 85.6453408408 161.38078656 3753.77658975
0.4488 -0.0774 21.7988 0.21255683268 -0.378411708897 25.7173627712 0.2994 -0.3079 24.7437 146.24 -499.31 6150.92 -2117.15 -1106.36 15936.13 -139.649729566 -191.802402839 2469.55936479
0.5207 -0.0243 -20.4905 0.948794583762 -0.821911969028 -7.29118383399 0.8771 -0.6609 -9.9982 383.6 -780.27 8099.36 1549.02 -3482.41 62180.58 209.273555843 -547.999873427 8667.55282545
0.439 -0.0268 80.2534 0.373652458726 0.00733659446723 79.727392893 0.9958 -0.1722 84.3457 3092.95 -1753.51 25225.13 4019.11 -259.82 27800.97 869.211280133 -175.935890305 6216.84446978
0.4587 -0.0704 -74.5684 0.42456702724 0.227103983828 -78.8444270871 0.4268 -0.0721 -71.0261 536.01 172.04 10372.23 -525.48 -1435.67 22656.8 20.680678414 -146.761221568 2386.9831063
0.4786 0.0213 20.4414 2.15715873214 0.478786861145 8.79786306818 2.1054 1.8848 44.0923 787.92 717.74 11743.78 -816.25 30.92 7051.84 23.5839311059 60.4908384711 2225.95333883
0.4454 -0.0296 -51.0263 1.5269885132 2.70987799051 -24.1722903152 1.5922 2.8297 -22.9254 1739.29 2980.28 38311.52 909.57 1842.03 11920.89 251.396909699 437.589263925 4818.98692107
0.4299 -0.021 42.514 -0.341293502021 -1.83691038316 62.4556703505 0.1157 -0.5141 48.9307 208.97 -476.54 9535.55 -1487.87 -3229.7 28324.26 -108.895549021 -351.516179803 3646.78975687
0.4789 -0.0654 28.9745 0.0349655636337 -1.18915481372 45.8545351047 0.0979 -0.6111 39.4243 -858.55 -1135.11 11817.88 496.51 -2368.37 26987.32 -19.2525393196 -329.221992646 3794.13461186
0.4726 -0.0592 65.4817 0.491684881352 0.0424422951328 67.0937777279 0.458 0.153 68.1484 -1528.13 2939.1 32332.09 329.28 1043.34 6506.33 -48.7661164637 272.158291319 2525.03705859
0.451 -0.0795 18.2407 1.3262270726 -0.177478792161 -4.49212193109 -1.1968 -0.7236 57.6017 -598.23 -913.9 9485.34 -84.49 766.3 7355.73 -45.6961806608 5.86412453825 1980.49421408
0.4512 -0.0254 -68.5212 1.38922675219 -0.729370604358 -36.2692384924 0.7625 -0.6057 -52.6397 72.15 388.67 9576.22 2027.43 -804.61 45491.35 186.31412192 -125.759485338 6031.87300293
0.4413 -0.0027 54.1997 0.89688235804 -0.613282964872 41.7659571685 0.5881 0.4551 66.3717 215.46 212.96 4582.17 -773.32 1731.83 40325.42 -6.50402104905 236.91174237 4110.56333562
0.4565 -0.0351 25.9705 1.13732764382 -0.203066270334 20.8952070102 -0.2617 0.2455 30.7992 -2031.91 1139.56 11799.7 -3826.98 734.12 29669.58 -482.917985741 149.637697314 3165.80508323
0.4315 -0.054 86.4379 0.117855682442 -0.188729602865 83.5429747844 0.5685 0.2525 92.0095 748.19 -105.67 11742.96 1466.69 2278.33 29939.73 153.281616069 135.440067995 3466.72082762
0.4849 -0.0187 2.9436 1.10265254672 1.48220342524 40.7738742365 1.2884 0.9189 29.8222 -867.04 75.7 9560.07 451.79 1185.46 14938.1 44.0813718137 96.1563627042 2493.93772556
0.4298 -0.0751 -18.2422 0.364491238625 0.349561034591 -25.877677315 0.7521 -0.0711 -3.4221 -371.17 -830.78 19896.76 1164.57 -38.37 25842.36 120.528350796 -29.9259930103 2712.21830891
0.4548 -0.0881 -48.8415 1.46511240849 0.198674440156 -34.185538918 1.7839 0.405 -26.595 201.36 1108.97 17481.69 1608.71 66.22 25555.94 180.03569563 75.7953330001 3433.93850788
0.4472 -0.0162 40.6166 0.679564402461 0.31755356393 47.39989942 -0.1988 0.3492 75.4008 -2308.02 469.63 49606.04 -239.75 -376.66 31424.2 -258.906317166 5.25131180257 7278.2245604
0.4271 0.0233 80.8627 -0.369493165468 -0.191672076881 93.8290424093 -0.2229 -0.1261 91.1856 -496.4 187.62 5580.32 -2158.04 -1373.96 42926.07 -203.967331421 -64.3532717208 3545.23437963
0.4373 -0.0156 -35.0524 2.63655715304 -2.17475036231 7.52160292369 2.9134 -2.5208 15.0993 2694.66 -1973.85 54977.73 878.41 -2442.16 42211.05 244.40616859 -301.480699355 6110.39710303
0.5126 -0.0218 32.6574 0.736530645206 1.07761123788 41.1711859073 0.7432 1.3775 43.242 865.51 2090.5 13457.07 -803.25 2398.25 17280.6 -32.3739489875 311.815095237 2259.79905023
0.4584 0.003 85.5469 -0.653687401621 0.895525641599 104.190171365 -0.1218 0.2394 91.9535 -1348.63 1416.11 17796.76 345.4 -183.99 5091.81 -142.84702379 114.037120168 2853.23127514
0.4691 -0.0347 -14.369 0.493849348343 0.000335298810521 -13.9082356287 0.4419 0.1014 -4.1519 195.98 -580.4 12690.91 -373.04 944.87 22295.57 -46.529082311 118.362363912 3230.75774748
0.5058 -0.0218 2.2321 0.568394804071 0.169810889334 -5.1678339104 0.0909 -0.1837 19.1959 -879.52 273.94 29131.82 -902.62 -1597.53 62007.59 -96.8594122136 -29.6931591845 5631.30879094
0.4606 -0.0261 -36.8948 1.04795610088 -1.40963252184 -40.644979647 -0.2472 -1.3009 -18.2796 -1063.9 633.04 9557.55 -401.64 -503.81 15786.99 -40.4290404724 22.6389725797 2015.75750866
0.4768 -0.022 27.4013 1.59707206584 0.208606470955 47.2005128718 0.9478 -0.0212 33.2246 1469.39 -365.24 21885.56 1023.43 1237.12 31628.23 238.738397595 100.585466895 4315.88181764
0.4338 -0.0366 -7.9271 0.837874538893 -0.403552260601 -0.42532826394 0.7641 -0.3473 -1.5669 999.46 -1647.13 16550.9 1202.69 89.14 15868.86 222.857414967 -171.386149042 3224.78834048
0.4664 -0.0028 6.1532 5.47467544121 0.450695241246 -121.860849632 0.1762 -0.0649 13.0792 -502.45 262.05 4808.29 -954.33 -402.79 32269.74 -133.48504915 11.243106714 3753.62044622
0.4779 -0.0504 -23.9115 -1.04956796687 1.29660463279 9.07303255653 -0.9592 1.2165 7.3285 -1959.23 1327.19 22361.72 -41.18 446.74 16255.11 -202.558585325 177.135040115 3315.1272612
0.4274 -0.0626 0.5371 -1.40504871928 -1.26513282709 -37.8243762987 0.9022 0.4631 21.2756 2009.28 577.54 47084.71 670.36 1429.14 21586.27 176.185795512 152.735747738 6446.6244704
0.5093 -0.0311 9.5809 0.914693893135 0.909318840673 -1.08240574785 0.1884 -0.1667 14.1636 303.1 -238.0 7959.29 -1545.19 -1591.92 18038.81 -120.158129003 -181.626703759 2610.29128147
0.5093 -0.0311 9.5809 14.8369103534 21.4347006198 -292.476899828 0.1884 -0.1667 14.1636 303.1 -238.0 7959.29 -1545.19 -1591.92 18038.81 -133.75203472 -194.017776071 2623.56786699
0.4176 -0.0956 3.0175 -0.597259875795 0.972018272164 25.55012871 -0.2725 0.4997 17.1301 -1635.39 3179.22 42196.53 -740.36 275.8 19520.5 -171.715807218 326.611863185 5329.94199428
0.4704 -0.0987 -10.5959 1.00863106936 -0.649935850807 13.3029286556 0.9899 -0.6388 12.7811 1593.3 -11.54 36007.25 2087.76 -2102.96 65514.56 335.26349902 -196.576988104 8271.21432376
0.474 -0.0404 13.7216 -0.361833532684 0.931667995703 27.1643147344 -0.1446 0.7279 24.4091 -3825.44 4148.98 46129.03 -1131.65 470.69 16613.54 -282.134856465 281.969492156 3963.6699086
0.4262 0.0246 -42.0507 0.753132613017 -0.56265654708 -36.3909794668 0.9971 -0.8741 -32.101 -71.69 -315.79 9552.94 1771.04 -1759.61 17702.42 87.876567156 -166.406957792 1847.32966886
0.4954 -0.0114 -36.3725 -0.0223698044956 1.10553737312 -19.2586107551 0.3961 0.4492 -28.8358 -654.53 -10.39 7929.78 -906.08 2479.56 28094.52 -144.474614141 178.303122712 3204.61346104
0.5236 -0.0543 -9.2577 1.27367207263 -1.10673238751 5.36716400074 0.7368 -0.5655 -3.1915 978.01 -760.15 7124.89 1204.38 -1458.72 27904.32 200.30184008 -181.357928971 3311.44416788
0.5017 -0.0334 21.953 0.177579737954 0.175281045255 18.5210567492 0.5449 0.0978 36.7743 908.93 427.9 18947.37 377.02 -725.06 45333.59 157.720121726 -17.455649866 5135.35892218
0.5017 -0.0334 21.953 0.0733648446009 0.192844708512 13.6712806656 0.5449 0.0978 36.7743 908.93 427.9 18947.37 377.02 -725.06 45333.59 83.7075414345 -41.8776778913 3088.78217872
0.5017 -0.0334 21.953 1.18251646773 -0.0127495493137 67.3010986426 0.5449 0.0978 36.7743 908.93 427.9 18947.37 377.02 -725.06 45333.59 80.8780156081 -31.1993068223 3152.65842938
0.4114 -0.0609 23.1447 0.321094385487 -0.248874343741 31.8340969045 0.1485 -0.4399 40.603 -711.72 -1839.15 46101.32 -1090.7 -141.91 44745.04 -147.636246665 -110.174181304 7011.1403539
0.4423 -0.0676 -20.9405 -0.128852069967 -0.424312590458 -16.5768553622 -0.5277 -0.8956 -13.4708 -3858.76 -4787.6 27855.98 -335.66 -169.84 4812.74 -252.396152698 -257.511964619 1830.69785248
0.4864 -0.0356 8.4846 0.6514098259 0.215544482024 13.6363754433 0.6383 0.1754 12.9945 -153.72 979.38 24304.84 1284.3 1840.48 23356.83 129.073067022 262.378652005 4049.9076272
0.4764 -0.0435 -0.7073 -0.31002760509 0.719917792778 69.2669754716 -0.2387 0.2787 52.6635 -618.92 1104.76 52040.06 372.47 406.79 4953.25 -64.9162973386 137.808725773 5158.87141571
0.4799 -0.0244 17.7372 1.42009351278 1.34152494105 28.5490289197 1.0242 0.8704 24.8674 2597.16 3901.06 23808.95 2005.08 1621.01 19455.13 340.382505649 468.008820817 3370.12548668
0.4786 -0.0388 -32.7946 0.924327516959 -1.42514652701 -7.83715362166 0.8209 -1.1959 -11.3683 2088.95 -3874.99 53907.52 -229.4 -355.25 11138.45 189.138105899 -439.322221312 6491.3421329
0.472 -0.0241 -39.8726 0.81153948967 -0.290767588247 -32.4234738794 0.8693 -0.3643 -30.0346 -282.66 349.5 7099.09 954.59 -1190.92 20647.03 -18.0804412247 -74.6180353347 2474.98942197
0.472 -0.0241 -39.8726 -0.603222899424 1.48572840673 -90.980502812 0.8693 -0.3643 -30.0346 -282.66 349.5 7099.09 954.59 -1190.92 20647.03 -8.54557004062 -75.355428408 2755.58659627
0.4995 -0.031 -17.4098 0.334586661083 -0.0417019840734 -18.2332176132 0.7221 -0.0883 -14.9445 1929.55 -1065.48 15938.93 2433.77 543.25 21121.28 336.529298405 -2.63127089074 2724.22132225
0.459 -0.0389 -12.0913 -1.15785368383 -0.712403353591 -46.7971753671 1.6046 0.4242 1.4769 2175.84 80.26 32670.03 293.79 933.2 10494.69 144.450065854 73.7994054366 2811.30417896
0.3657 -0.0209 100.3324 0.248925808958 -1.68123129133 146.108494539 0.2708 -0.8548 123.1887 -815.45 -2027.84 46681.33 747.01 -678.28 28296.7 -26.820144901 -181.180124407 4532.19069926
0.5315 -0.0088 15.5317 -7.71278212046 -2.68644001853 -144.653245253 0.6189 -0.1273 22.003 -116.35 644.37 7725.47 1554.55 -203.18 21074.37 144.416625745 48.5804217799 3250.2505093
0.5002 -0.056 -4.6653 0.915539587106 -0.652620724386 10.392419184 1.4355 -0.9745 22.2098 2652.72 -1686.74 43743.04 1430.53 -855.85 48528.53 382.195441721 -259.037897581 8972.48854118
0.4372 -0.0295 -31.4395 0.512147210114 0.0361952999705 -31.7095606895 0.2597 0.1769 -27.3329 -1412.82 1407.11 19158.15 -1157.32 24.53 25357.47 -108.34417218 86.1292667281 2778.05427229
0.441 -0.0089 77.6228 2.27782959181 0.535185925223 109.394136341 1.2627 0.227 92.4573 3432.62 1736.15 69044.1 3300.48 304.62 43266.54 401.758323822 96.2447687922 7044.74691641
0.479 -0.0242 14.3796 2.13869150677 0.826753774135 37.4117285252 2.1828 0.8391 38.2168 1008.66 -117.6 30025.9 2213.4 1046.94 28929.46 291.484521427 90.0646570479 4590.14261262
0.4326 -0.0375 1.7933 0.76691330599 -1.37621108613 16.0220556618 0.7437 -0.5788 8.4114 -233.92 -1251.76 6027.76 314.35 -1423.8 19509.58 -0.887308911478 -237.478826318 3085.75521293
0.5226 0.0081 -49.532 0.755126225289 0.699449920168 -33.0231783793 1.2381 1.5045 -11.1465 2290.05 2313.93 66797.75 1238.17 3565.5 93022.02 322.359166344 576.844416232 15546.5525515
0.4335 -0.0257 21.0019 -20.310731601 2.93254151056 246.593963683 -0.0087 0.1197 26.0589 -1359.01 -450.4 20060.9 -1876.44 898.83 15077.35 -325.121927701 44.7521714188 3542.42001792
0.4592 -0.0601 -11.7082 0.908882382478 -0.204940362914 -8.14980359438 2.1202 -0.3852 0.9612 6808.81 -1341.0 46251.46 1849.34 82.28 18864.39 716.869476198 -89.8798567207 5070.89027444
0.4515 -0.0277 -26.7963 -0.0458600806244 0.231388343306 -19.7889271878 -0.2969 0.3918 -16.5727 -1603.4 1626.77 16487.49 -878.35 -28.07 15226.75 -226.837460431 110.352749713 2358.61890141
0.4515 -0.0277 -26.7963 0.0842704968895 0.15228833513 -21.3750040577 -0.2969 0.3918 -16.5727 -1603.4 1626.77 16487.49 -878.35 -28.07 15226.75 -227.854153899 80.701166991 3321.86682886
0.4401 -0.0526 -44.0343 0.393049530387 -0.525619766995 -39.3269613916 0.04 -0.9907 -35.166 -1330.8 -606.2 10416.93 -1837.71 -3585.43 27029.98 -198.337069559 -259.063714127 2185.39903525
0.4554 -0.0515 52.1658 2.5815555736 0.0660945756026 74.7434913529 1.2754 0.1128 61.0355 1021.03 227.21 18340.94 1428.19 -320.7 7351.98 155.952054413 -13.6700212373 2094.2168204
0.4492 -0.0297 -27.8608 0.18033604038 -0.0808750513172 -30.8061066522 1.6196 0.0722 12.7794 1586.5 -400.5 26569.29 384.14 605.74 32991.21 86.2443999087 -32.793967838 3679.2132034
0.5255 -0.1098 -29.7584 -0.0809874270299 -1.46209639753 -13.827197744 -0.5005 -1.8231 -8.8563 -2151.66 -930.02 15851.63 20.26 -908.7 9491.97 -160.894772456 -95.4092527654 1659.99403513
0.4387 -0.0339 100.8015 1.15679687643 -0.656745396169 80.4639145422 -0.2986 1.0384 119.3987 -1847.25 1564.28 49142.68 -248.48 874.56 6894.2 -73.0784749718 162.791499229 3625.45126707
0.4902 -0.0046 -31.0975 0.635760194958 0.586119330324 -26.152779946 1.1884 1.0325 -20.181 2561.23 2708.36 25660.4 925.55 74.12 11809.6 168.518702964 114.787230323 2049.30136264
0.4435 -0.007 40.0704 -1.43846944861 -1.48335729089 58.0318063531 -1.5123 -1.5467 58.6683 -3240.37 -2550.2 32558.84 -1947.32 -1520.95 11230.85 -387.947854195 -331.513548485 3627.45222966
0.506 -0.0323 -6.8689 0.0107319718809 -1.03824814659 -0.0291167235409 0.1143 -0.8766 -1.0749 -328.59 -1720.87 8944.21 -3462.33 -4151.36 29182.24 -387.850932039 -550.723749394 3559.70988997
0.4544 0.0082 -35.0522 0.785663703483 1.02090616983 -21.1951181913 0.7702 0.5516 -26.6227 508.56 510.6 10954.06 -323.95 4186.33 44388.18 32.2660175703 222.211902916 2582.92828069
0.4732 -0.0205 -24.0956 0.703416738693 -0.247896261608 -10.1674013592 1.4529 -1.1005 12.3565 1113.46 -2401.7 44106.8 1033.64 -44.67 20130.46 182.180766317 -236.990290675 5932.70412404
0.4581 -0.0634 41.3935 0.673682358773 2.30907876865 68.6714247106 0.3728 1.2993 57.353 1160.97 2400.51 36178.56 359.91 2785.52 22064.2 125.438672647 522.564162552 5579.06656597
0.4765 -0.0684 49.9595 1.22405222685 0.116475591906 85.3405713385 0.9852 -0.0298 74.091 527.88 -323.04 31594.71 1625.01 1639.92 71461.69 133.998459579 146.108688251 7025.51337058
0.3904 -0.0954 88.8303 0.344430196114 0.25025394246 89.6891837425 0.232 -0.3213 96.653 646.63 -834.72 12169.19 -982.2 -879.41 8707.23 30.8470465186 -122.050803224 1833.56345828
0.5037 -0.0079 -50.4265 0.68560212398 0.0257969657773 -51.3787545337 0.2253 0.0542 -28.8741 126.63 519.2 16728.06 -1479.47 -443.46 49923.17 -105.378480274 -41.5806021448 3397.80201388
0.4365 -0.0741 -32.6224 1.68660600259 0.550775364874 -58.5234819769 -0.255 -0.6831 -21.5183 -711.38 -707.23 7719.0 -1647.66 -795.87 37316.97 -124.970101766 -30.5800154774 2798.26389476
0.4609 -0.0558 -16.513 0.259826105608 0.112614386997 -35.4680354018 0.7713 -0.6677 -4.0331 884.24 -2119.24 57324.89 282.0 343.11 14224.55 61.3364245624 -76.6153561302 4125.97291676
0.5082 -0.0729 20.6916 0.627751777561 -0.282526296039 18.7122833622 0.473 -0.0144 30.2805 -245.41 -408.69 16863.03 -229.02 1309.84 20007.94 -101.642148834 152.950449973 5207.08263194
0.5093 -0.0191 -64.4596 -4.91224652578 -25.5441970882 -374.121682077 0.6245 0.46 -58.4574 -405.01 1174.74 9135.12 1009.95 1670.56 25407.71 44.519153317 175.181881199 2342.71753651
0.5064 -0.0843 9.2792 0.189940184851 -0.68581693186 16.4432549346 0.0545 -0.7889 17.7029 -2555.75 -959.59 20339.85 -472.63 -1329.82 7878.45 -161.056500534 -144.826100845 1649.29844957
0.4921 -0.0844 -28.9926 -0.330589129013 -0.217485410206 -14.4204535549 0.2115 -0.2245 -22.755 -2387.02 -292.55 27843.73 252.8 313.08 4969.97 -211.690056711 -6.85121259561 3964.386205
0.4513 -0.039 -19.2264 0.475493079155 0.110042611499 -20.0282694652 0.4378 -0.0048 -15.8595 658.29 -365.23 15519.95 -981.85 -618.65 20374.3 -85.346979352 -49.6319725106 2006.3122758
0.4183 -0.0598 41.841 -0.0517418769289 1.52796320457 65.0642417562 0.0479 1.284 60.862 -508.04 2231.12 45131.81 -778.63 965.33 9909.37 -122.65688425 332.556563106 5139.70213818
0.4585 -0.0311 2.9305 0.450012127737 -0.11149662962 1.44984326812 0.1978 0.2091 8.9201 -541.67 490.31 27485.28 -1415.76 2020.33 29545.71 -125.226891004 283.130207965 5880.0056066
0.4585 -0.0311 2.9305 -0.179932116153 0.68489784031 19.9784438574 0.1978 0.2091 8.9201 -541.67 490.31 27485.28 -1415.76 2020.33 29545.71 -200.698324237 218.178750821 4659.45905334
0.486 -0.0308 -88.0859 1.05079825691 0.607385036128 -93.7289361625 -0.0385 -0.5836 -81.9353 -1422.85 -1140.29 18799.91 -3156.72 -3868.84 30777.95 -293.304295847 -285.449502026 2931.52765183
0.4528 -0.0308 -31.6626 0.989942403234 -0.441617048245 -45.6152915988 0.2683 -0.2603 -20.7566 -1158.82 -596.36 29119.6 -317.21 969.94 21630.51 -87.2936288632 93.8370551473 5125.98806451
0.4528 -0.0308 -31.6626 0.551024822818 -0.330873137982 -30.4587544398 0.2683 -0.2603 -20.7566 -1158.82 -596.36 29119.6 -317.21 969.94 21630.51 -90.1176864103 6.38645341068 5075.9860835
0.4525 0.0284 -51.46 0.267325518671 0.107551335636 -50.9318753756 -0.3009 -0.3831 -23.8594 -486.49 259.84 10600.52 -850.54 -1418.48 53376.73 -89.3131888997 -178.048534786 4729.82740002
0.4486 -0.0509 -57.3691 0.0178036415264 0.139282131494 -75.661983354 0.8713 -1.4591 -32.2973 369.08 -2109.81 39329.96 686.27 135.66 14256.64 65.8600656742 -43.3628328489 3418.32062706
0.4333 -0.071 -75.4105 -0.459866483615 -0.0877913513548 -25.909271141 0.0735 -0.1292 -67.5421 429.76 -529.89 17929.65 -816.58 561.47 12408.82 -47.4038426649 49.0647415472 2466.98682845
0.4769 -0.0765 -14.3157 -0.572612043276 -0.624844252437 4.87132211824 -0.4033 -0.5309 1.2797 -1891.58 -30.19 29939.52 -419.76 -1180.42 18621.25 -212.274632595 -108.636069859 3612.7689217
0.452 -0.0289 -70.807 0.466894305271 -0.326304251989 -62.7899280668 0.5882 -0.5158 -57.4398 1904.82 -2230.42 52071.02 50.14 -894.23 35940.24 212.117403176 -320.273677541 8377.55722322
0.4754 -0.0074 -13.8422 0.0458476224503 -0.566734634871 -18.4622114247 0.7806 0.4298 -9.4145 1827.47 3414.3 23987.17 3781.63 4151.09 45017.25 523.305867411 652.674518394 6025.83777736
0.4881 -0.0515 32.4527 -0.834073079612 0.221154512675 68.1865887346 -1.0991 0.1638 75.8428 -429.43 -966.29 14682.0 -632.29 731.39 16095.07 -121.540466848 -42.8863605241 2607.43656862
0.4363 -0.0327 2.6882 0.855046183936 0.0920761273964 8.47134120518 0.9429 0.1873 10.7828 -59.05 848.85 16286.37 2360.26 1581.44 43199.91 103.646242455 101.854391326 3200.76297513
0.4734 -0.0996 -40.2056 -0.261839644172 -0.645353305923 -60.8599247943 0.4602 -0.4476 -36.715 1507.51 -108.23 24636.28 188.66 576.87 32097.54 49.9379850835 25.338077955 3168.11513546
0.4996 -0.0503 -4.1525 -0.00813633736959 -1.98097991859 11.11949051 0.3585 -0.8115 1.496 7.99 -2363.5 14672.22 -1502.48 -2358.8 24080.45 -178.856968889 -661.341192136 5250.46143812
0.468 -0.0559 -0.9088 1.3960506362 0.00620302928157 45.2875847176 0.277 0.1044 17.9093 607.31 779.61 18673.84 758.89 -897.07 14783.24 57.758688258 -31.7862268881 2593.53219888
0.4116 -0.0235 75.7178 0.719232074628 -0.0710830347101 90.3949282299 0.7743 -0.0708 92.8576 475.43 846.33 21225.12 617.27 -835.01 28675.47 54.3974143137 -72.2780365664 3044.96657171
0.4116 -0.0235 75.7178 1.36112238029 -0.0665101889107 119.715680168 0.7743 -0.0708 92.8576 475.43 846.33 21225.12 617.27 -835.01 28675.47 11.8335986587 -30.4223205974 2478.63506206
0.4075 -0.053 -21.3215 0.503821045657 -1.39856270675 11.7301196659 0.3788 -0.3708 -13.0986 -636.15 -1728.04 44010.06 1077.39 -1911.05 43813.78 43.8560814517 -191.238370657 4448.64545121
0.4246 -0.0358 103.0847 0.440857040241 -0.176509950546 105.798144566 0.3859 -0.1515 106.8828 -28.82 746.06 14030.04 -1123.09 -237.27 8170.92 -79.2795241293 120.711353956 2525.44410173
0.4246 -0.0358 103.0847 0.267418940089 -0.0973933921143 109.252122594 0.3859 -0.1515 106.8828 -28.82 746.06 14030.04 -1123.09 -237.27 8170.92 -123.179496027 5.1034099643 1681.54663645
0.483 -0.0516 96.7801 0.355500412527 -0.0434314951636 99.0008851166 0.1797 -0.0053 106.256 -810.13 923.87 24845.93 -697.9 -599.67 37756.8 -163.825643634 -44.4823692954 5406.8957703
0.4592 -0.0857 -0.2355 1.50289308796 0.932331926545 12.3205381202 2.0601 1.4693 19.0907 2534.81 1489.4 20627.63 1166.39 2077.19 24350.13 180.556428253 220.015544101 2227.44971889
0.4749 -0.0545 55.7512 0.148634058867 -0.293469766668 59.9886528531 -0.1857 -0.4725 63.6103 -2666.12 -1481.64 37375.98 -5083.98 -2598.89 46491.12 -640.228681386 -360.102819022 7312.82075123
0.4477 -0.0168 18.5246 0.362584402849 0.141354717858 26.7809458746 0.3669 0.0925 25.0288 -857.2 261.79 16721.51 759.42 869.29 24033.88 55.0173684506 110.741706668 2872.45963905
0.5107 -0.0368 13.5918 0.752564863843 0.385736329496 5.86013168178 -0.0129 -0.7265 28.3285 -1895.41 -1649.31 37421.03 368.76 -570.24 7444.5 -94.0787007298 -112.167723437 2592.41962313
0.4806 -0.0362 -34.0936 -0.13546082636 0.440918943926 -58.1925330474 1.7811 0.2279 -12.9382 -306.67 -87.09 3512.93 1419.34 -36.23 22759.95 59.3661769835 -15.7163043846 2900.10986558
0.4806 -0.0362 -34.0936 1.11213297012 0.301358863475 -28.7233882589 1.7811 0.2279 -12.9382 -306.67 -87.09 3512.93 1419.34 -36.23 22759.95 34.0203801135 23.7675824245 2425.12493413
0.3955 -0.1021 22.2611 -0.942843866736 -0.562555310905 54.5639235965 -0.1769 -0.3674 38.8191 -2918.34 -794.23 74893.32 -1765.09 -405.8 21531.71 -305.452523923 -95.2767545018 5835.04382261
0.4465 -0.0647 -15.6379 -1.70367814053 0.89728421857 17.5002133825 -1.5968 0.8607 15.9675 -3617.88 555.47 53753.8 -1447.18 1184.33 18123.92 -468.646856209 193.350526645 6807.76955562
0.5553 -0.0768 -17.4227 0.612516422676 -0.0837365651023 -17.5319128586 -0.5362 -0.8794 -8.1928 -2681.75 -2835.06 27107.13 -5846.45 -3073.95 42222.73 -779.707820275 -501.262330773 6153.26438786
